transform,target_column,reaction_id,reaction_label,skewness,kurtosis,std,mean
asinh_rate_const_scaled,rate_const_056,56,AR4D > AR3S,-1.4023069297473112,0.28962102505164644,1.1006139457558977,83.84171139946862
asinh_rate_const_scaled,rate_const_057,57,AR4D > AR4SM,-1.633805598436748,0.8255533977141694,0.9515210844374434,89.58453492564493
asinh_rate_const_scaled,rate_const_058,58,AR4D > AR4SR,-1.6340934680209347,0.8267047349971977,0.9569360019897728,89.08656922294908
asinh_rate_const_scaled,rate_const_059,59,AR4D > AR4SPM,-1.634552621019121,0.828404410123821,0.9645241127537386,88.0060475612096
asinh_rate_const_scaled,rate_const_060,60,AR4D > AR4SPR,-1.635133561868862,0.8305062319168943,0.973296224469346,89.12567750252339
asinh_rate_const_scaled,rate_const_061,61,"AR4D > AR4P,3D,5S,5P",-1.644578412483406,0.8687167973528407,1.189057380268366,90.05826174264573
asinh_rate_const_scaled,rate_const_062,62,AR4D > AR^,-4.595062128607095,20.519414906341677,17.416054821626453,88.7752280442403
asinh_rate_const_scaled,rate_const_063,63,AR+ -ELASTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_064,64,AR+ -RECOMBINATION,1.4086115509189134,0.2772575439572802,0.8669655439145678,79.14414197077889
asinh_rate_const_scaled,rate_const_065,65,AR+ IONIZATION,-0.656520628034125,-1.3897600171980729,36.28532413089584,52.52713828102215
asinh_rate_const_scaled,rate_const_066,66,AR2+ -MOMTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_067,67,AR2+ -RECOMBINATION,1.4086491233535872,0.27732295545930974,0.8669569989867696,92.1991119342861
asinh_rate_const_scaled,rate_const_068,68,H -ELASTIC,-1.3024617724739909,0.5708349049644124,0.2666279373705791,91.90348789551987
asinh_rate_const_scaled,rate_const_069,69,H > H*,-1.4292407346574822,0.07400134200511355,35.156148470562336,68.61970065496035
asinh_rate_const_scaled,rate_const_070,70,H > H**,-1.4163700098844372,0.05584696275808643,34.070870862595875,66.37806987042163
asinh_rate_const_scaled,rate_const_071,71,H > H***,-1.405471572080144,0.039836910198478126,33.46356064764191,65.08943198762083
asinh_rate_const_scaled,rate_const_072,72,H > H+,-1.3902321468641423,0.017848203002736263,34.059722623551046,66.09797412145195
asinh_rate_const_scaled,rate_const_073,73,H* -ELASTIC,-1.2993453768522727,0.2303240614319364,0.535963906436324,92.45615152295339
asinh_rate_const_scaled,rate_const_074,74,H*  > H,-1.4607255624960644,0.41003346869085044,0.9493866684999931,89.81409925318428
asinh_rate_const_scaled,rate_const_075,75,H*  > H**,-4.366127538467143,18.774326992848355,17.21174643749957,85.91699449721128
asinh_rate_const_scaled,rate_const_076,76,H*  > H***,-1.7330816824350492,1.0160349886614712,34.1193517937196,74.69620755993874
asinh_rate_const_scaled,rate_const_077,77,H*  > H^,-1.7267171648234128,1.0033739892191766,34.50256580116961,75.46937124794815
asinh_rate_const_scaled,rate_const_078,78,H+ -ELASTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_079,79,H+ -RECOMBINATION,1.4085956363941428,0.27725462870573825,0.8669653520847097,79.41467996984895
asinh_rate_const_scaled,rate_const_080,80,H- -ELASTIC,1.368945893683798,0.14956408930761933,2.136620978606246,98.00242249209992
asinh_rate_const_scaled,rate_const_081,81,H- -DETACHMENT,-4.221203526298661,17.843245900135337,17.62343979245453,87.05862646936447
asinh_rate_const_scaled,rate_const_082,82,H2-ELASTIC,-1.6836908513355613,1.0274163268585346,0.7473575035730292,91.3984472699093
asinh_rate_const_scaled,rate_const_083,83,H2-ROTATIONAL (0-2),-1.6575303578105673,0.9032972037885627,1.9659068738966625,89.15378053498625
asinh_rate_const_scaled,rate_const_084,84,H2-ROTATIONAL (1-3),-1.676521210043051,0.9764529699324402,2.1282352065155155,88.52663831131224
asinh_rate_const_scaled,rate_const_085,85,H2 > H2(V=1),-2.4080227066125026,6.837010078837247,4.163709997633721,86.36591163720797
asinh_rate_const_scaled,rate_const_086,86,H2 > H2(V=2),-3.187823374617671,8.579194140629374,21.791095113038683,78.21652723081431
asinh_rate_const_scaled,rate_const_087,87,H2 > H2(b 3 SIGMA),-1.4342832766054898,0.08102798982485693,34.95550617418141,68.27714613064443
asinh_rate_const_scaled,rate_const_088,88,H2 > H2(c 3 PI),-1.4268853262990526,0.07033688489152379,34.69751107295617,67.70050771165792
asinh_rate_const_scaled,rate_const_089,89,H2 > H + H,-1.4356303790290428,0.08299319044846154,35.52664874862225,69.40631848762594
asinh_rate_const_scaled,rate_const_090,90,H2 > H2+,-1.1541495536321447,-0.5905509300970331,35.713258706207974,62.76371296321661
asinh_rate_const_scaled,rate_const_091,91,H2 > H*(ALPHA),-1.1428926574482012,-0.6039825375770951,33.974997615737706,59.59564775721381
asinh_rate_const_scaled,rate_const_092,92,H2 > H + H,-1.423807908679808,0.0664540988349902,34.694036849456296,67.6652025615704
asinh_rate_const_scaled,rate_const_093,93,H2* -ELASTIC,-1.6933481132707564,1.0429727260977408,0.7496663298525748,91.4055111043419
asinh_rate_const_scaled,rate_const_094,94,H2*  > H2,-1.5099011849419512,0.45418617172436315,0.8787681012071782,88.71027994748124
asinh_rate_const_scaled,rate_const_095,95,H2*  > H2^,-1.443301449415404,0.09464532167149109,36.14412890011487,70.69258820077717
asinh_rate_const_scaled,rate_const_096,96,H2+ -ELASTIC,1.3663201168101442,0.1466608412096817,2.1386255545946913,97.99992391356858
asinh_rate_const_scaled,rate_const_097,97,H2+ > H+ + H,-1.6055248650188048,0.7506481406934533,0.6599290538958354,91.65333237120828
asinh_rate_const_scaled,rate_const_098,98,H2+ > H + H,1.3789956421663145,0.1943690661379578,0.7824979090069148,90.63423772067581
asinh_rate_const_scaled,rate_const_099,99,H2+ > H+ + H-,1.271878055638795,-0.037414078371609705,0.6787711952614571,85.35008746810122
asinh_rate_const_scaled,rate_const_100,100,H3+ -ELASTIC,1.366416879612329,0.14675997358796922,2.1385597685752806,98.00000112100349
asinh_rate_const_scaled,rate_const_101,101,H3+ > H+ + H,-1.3689734505987072,-0.018148521204850443,34.87859222887502,67.44098165659405
asinh_rate_const_scaled,rate_const_102,102,H3+ > H + H2,1.360381644871424,0.1968125418966622,0.7177466019529252,90.97200815407567
asinh_rate_const_scaled,rate_const_103,103,H3+ > H2 + H,1.2859913502353355,-0.0167330958756442,1.6073979201117101,85.22323405843629
asinh_rate_const_scaled,rate_const_104,104,H3+ > H + H + H,1.2860034042471262,-0.016727948409059668,1.607386553479734,86.13953646746921
asinh_rate_const_scaled,rate_const_105,105,H3+ > H^ + H + H,-1.1361443690559985,-0.6117357752092012,34.7771711212424,60.931203575169086
asinh_rate_const_scaled,rate_const_106,106,OH-MOM TRANS,-1.7114910366733473,1.0839582223917041,1.125578690165235,91.9783416996809
asinh_rate_const_scaled,rate_const_107,107,OH-V1,-4.809534606461959,22.066809181779146,16.325252912834284,84.58485455873203
asinh_rate_const_scaled,rate_const_108,108,OH-A1PI,-1.4339908432855342,0.08082447650016,35.33982517168883,69.02559342715813
asinh_rate_const_scaled,rate_const_109,109,OH-DISSOC,-1.4096308093216765,0.04588424386719048,34.45565440586156,67.06027123680246
asinh_rate_const_scaled,rate_const_110,110,OH-C1SIGMA,-1.41929251054665,0.06022194596596897,33.84522314238403,65.96714257693327
asinh_rate_const_scaled,rate_const_111,111,OH-E1PI,-1.379658998674681,0.0018787530212525105,32.62445713115349,63.20777928143128
asinh_rate_const_scaled,rate_const_112,112,OH-B1SIGMA,-1.4226454433821936,0.0648329882293952,33.57266179768594,65.46717526892306
asinh_rate_const_scaled,rate_const_113,113,OH-I1SIGMA,-1.4291906574641056,0.07366619754656734,33.90885698159482,66.18389952379607
asinh_rate_const_scaled,rate_const_114,114,OH-D1DELTA,-1.425004911081706,0.06759844133193305,33.47277429816243,65.29291563391733
asinh_rate_const_scaled,rate_const_115,115,OH-A3PI,-1.4480651989087316,0.10131787464865649,36.12775076241169,70.7081659356919
asinh_rate_const_scaled,rate_const_116,116,OH-A3SIGMA,-1.435018763728355,0.08213062790181613,35.05663330467463,68.48209551844619
asinh_rate_const_scaled,rate_const_117,117,OH-D3DELTA,-1.433173880335278,0.07949030746303842,34.15349270307815,66.70009605905793
asinh_rate_const_scaled,rate_const_118,118,OH-E3SIGMA,-1.4332236493903479,0.07916951659831817,33.934085983080834,66.27085940763
asinh_rate_const_scaled,rate_const_119,119,OH-B3SIGMA,-1.4332325134488464,0.07896582588502632,34.01331657234801,66.42499291850079
asinh_rate_const_scaled,rate_const_120,120,OH^-X2SIGMA--Not Used,0.0,0.0,0.0,0.0
asinh_rate_const_scaled,rate_const_121,121,OH^-A2PI--Not Used,0.0,0.0,0.0,0.0
asinh_rate_const_scaled,rate_const_122,122,OH^-B2SIGMA--Not Used,0.0,0.0,0.0,0.0
asinh_rate_const_scaled,rate_const_123,123,"OH-DISSOC, C^+O--Not Used",0.0,0.0,0.0,0.0
asinh_rate_const_scaled,rate_const_124,124,"OH-DISSOC,C+O^--Not used",0.0,0.0,0.0,0.0
asinh_rate_const_scaled,rate_const_125,125,OH-Ionization,-1.393966703111933,0.023382837865348005,34.429172231620264,66.85301833570179
asinh_rate_const_scaled,rate_const_126,126,OH- -MOM,1.3663765546071827,0.14671795161431866,2.1385879936701557,97.9999674545122
asinh_rate_const_scaled,rate_const_127,127,OH- -DETACH,-1.727728408845747,1.005544582431817,34.24763143893926,74.92260790559259
asinh_rate_const_scaled,rate_const_128,128,E + H2O-MOMENTUM TRANSFER,-0.8997531944666751,0.8180973822205582,0.26808891817834657,91.8800657442034
asinh_rate_const_scaled,rate_const_129,129,E + H2O > H2OV(100) + E,-2.6886426618041703,9.0267986553729,3.0679752097602715,86.86033900047282
asinh_rate_const_scaled,rate_const_130,130,E + H2O > H2OV(010) + E,-2.229116708064442,3.439661672911855,1.4932951234853837,87.47005507980805
asinh_rate_const_scaled,rate_const_131,131,E + H2O > H2OV(001) + E,-2.707269142507231,9.250531395338035,3.1317067120476665,86.83304752507578
asinh_rate_const_scaled,rate_const_132,132,E + H2O > H- + OH + E,-1.4497326256567817,0.10360722442316206,34.38525181222213,67.3134885921276
asinh_rate_const_scaled,rate_const_133,133,E + H2O > O- + H2 + E,-1.7124259506980155,0.9727774102255662,31.25328803832181,68.22099212329967
asinh_rate_const_scaled,rate_const_134,134,E + H2O > OH- + H + E,-1.7119230151466605,0.9712757800618035,30.723452586021256,67.05829454406572
asinh_rate_const_scaled,rate_const_135,135,E + H2O > OH + H + E,-1.4380609096144283,0.08715258183104346,35.394119498975584,69.17371594494368
asinh_rate_const_scaled,rate_const_136,136,E + H2O > O + 2H + E,-1.3835962626263318,0.008161543925020442,32.19043166611192,62.4077714847148
asinh_rate_const_scaled,rate_const_137,137,E + H2O > H2O^ + 2E,-1.3940006356241772,0.023280927996966128,34.251675396820836,66.50805843362237
asinh_rate_const_scaled,rate_const_138,138,E + H2O > OH^ + H + E,-1.1163625650257498,-0.6287964589524386,34.41774959971081,60.1219393022482
asinh_rate_const_scaled,rate_const_139,139,E + H2O > O^ + 2H + 2E,-0.6897957819750433,-1.37216937860306,34.79700308189957,50.71202801259769
asinh_rate_const_scaled,rate_const_140,140,E + H2O > H2^ + O + E,-0.4696416161045136,-1.5926941598526596,33.74396956938651,44.95623249492257
asinh_rate_const_scaled,rate_const_141,141,E + H2O > H^ + OH + 2E,-1.0744223754866171,-0.6772785851234651,33.61634082681182,58.26253885198962
asinh_rate_const_scaled,rate_const_142,142,E + H2O > H + OH(A) + E,-1.4332534826013812,0.07944437872917298,34.57995066612941,67.53321361895127
asinh_rate_const_scaled,rate_const_143,143,E + H2O > H(2) [121.6nm] +OH+E,-1.1426136238769995,-0.6015281773064007,33.85538564285655,59.393618787967704
asinh_rate_const_scaled,rate_const_144,144,E + H2O > H(3) [656.3nm] +OH+E,-1.1057394874403512,-0.6426240029977754,33.317598826815214,58.08082953539229
asinh_rate_const_scaled,rate_const_145,145,E + H2O > H(4) [486.1nm] +OH+E,-1.0953467455804673,-0.6554134621572398,32.49785878307217,56.53596174895894
asinh_rate_const_scaled,rate_const_146,146,E + H2O >O(3p5P)[777.4nm]+H2+E,-1.091986672249959,-0.654556652015339,31.827095456325075,55.366801658156824
asinh_rate_const_scaled,rate_const_147,147,E + H2OV-MOMENTUM TRANSFER,-0.8995952479729332,0.8174205155309333,0.2681113030581689,91.88009133437797
asinh_rate_const_scaled,rate_const_148,148,E + H2OV(100) > H2O+E x 1e-10,1.4447536517780906,0.5470758054461844,0.4517417783131454,65.44501778683761
asinh_rate_const_scaled,rate_const_149,149,E + H2OV(010) > H2O+E x 1e-10,1.455013482386064,0.36181781714195926,0.3541724811419633,65.27708808116613
asinh_rate_const_scaled,rate_const_150,150,E + H2OV(001) > H2O+E x 1e-10,1.4747110158478929,0.5980396047505758,0.47836293366637755,65.45914313945676
asinh_rate_const_scaled,rate_const_151,151,E + H2OV > H- + OH + E,-1.4500543927079823,0.10404172544739243,34.39679136648998,67.339084343997
asinh_rate_const_scaled,rate_const_152,152,E + H2OV > O- + H2 + E,-1.7179485778179973,0.9848524302896853,31.28180837948766,68.33874544235466
asinh_rate_const_scaled,rate_const_153,153,E + H2OV > OH- + H + E,-1.7174576835948054,0.983469739950448,30.744085074796764,67.15830730375671
asinh_rate_const_scaled,rate_const_154,154,E + H2OV > OH + H + E,-1.4397689673144385,0.08969049063009127,35.447504161222284,69.29532893739692
asinh_rate_const_scaled,rate_const_155,155,E + H2OV > O + 2H + E,-1.3903674751506923,0.01825007385337596,32.283894991211355,62.65433931869779
asinh_rate_const_scaled,rate_const_156,156,E + H2OV > H2O^ + 2E,-1.3998239798804872,0.03194155898248763,34.34744168971468,66.75331782635375
asinh_rate_const_scaled,rate_const_157,157,E + H2OV > OH^ + H + E,-1.1215028557625377,-0.6232517776877797,34.499067413323075,60.31654704141265
asinh_rate_const_scaled,rate_const_158,158,E + H2OV > O^ + 2H + 2E,-0.8331500803765051,-1.1098391816835276,33.5826622519694,52.785158756796875
asinh_rate_const_scaled,rate_const_159,159,E + H2OV > H2^ + O + E,-0.5753329998922996,-1.4280138177807222,32.76572362259554,46.615819946639796
asinh_rate_const_scaled,rate_const_160,160,E + H2OV > H^ + OH + 2E,-1.0838932720596999,-0.6659993998182845,33.68955005840498,58.49704067141548
asinh_rate_const_scaled,rate_const_161,161,E + H2OV > H + OH(A) + E,-1.4348396126320506,0.08181772133591547,34.636139121501024,67.65873684733248
asinh_rate_const_scaled,rate_const_162,162,E + H2OV > H(2)[121.6nm] +OH+E,-1.1481205656633375,-0.5960336381490792,33.951704516556795,59.61382528373455
asinh_rate_const_scaled,rate_const_163,163,E + H2OV > H(3)[656.3nm] +OH+E,-1.1111379210272299,-0.6364689960128498,33.39416255008483,58.27149355044516
asinh_rate_const_scaled,rate_const_164,164,E + H2OV > H(4)[486.1nm] +OH+E,-1.100980579129536,-0.6488298077084433,32.570421178294964,56.72402106273898
asinh_rate_const_scaled,rate_const_165,165,E + H2OV>O(3p5P)[777.4nm]+H2+E,-1.097958614921705,-0.6480087978700562,31.90201175545967,55.55650796392606
asinh_rate_const_scaled,rate_const_166,166,E + H2OV > H2O+E (average),1.4122090287650908,0.49435696160261866,0.3496009453106508,88.37742945463086
asinh_rate_const_scaled,rate_const_167,167,H2O+ -MOMTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_168,168,H2O+ -RECOMBINATION,1.4086491233535872,0.27732295545930974,0.8669569989867696,92.1991119342861
asinh_rate_const_scaled,rate_const_169,169,H2O2-MOM,-1.4243077428678341,0.3751034455755389,0.8693472651947708,93.38213461902338
asinh_rate_const_scaled,rate_const_170,170,H2O2 > H2O + O-,0.7684321150364087,-0.3488587687897793,0.8102892492503112,83.73931889939188
asinh_rate_const_scaled,rate_const_171,171,H2O2 > OH + OH-,0.7683345496516104,-0.34886799219880515,0.8102999145403736,85.12558282776283
asinh_rate_const_scaled,rate_const_172,172,O2-MOMENTUM,-1.5187997822315948,0.659495352510084,1.2698372284818114,91.23077775435148
asinh_rate_const_scaled,rate_const_173,173,O2-ATTACHMENT TWO BODY,-1.7066810413765796,0.958894624817412,31.641036088032923,69.00460918200717
asinh_rate_const_scaled,rate_const_174,174,O2-ROTATIONAL,1.5578309307172682,2.797584984330202,0.6533812634157459,81.10466094033109
asinh_rate_const_scaled,rate_const_175,175,O2-VIB 1,-1.6923303279918886,4.486485444525928,1.5977054453448003,82.87291872302784
asinh_rate_const_scaled,rate_const_176,176,O2-VIB 2,-3.5242671652295203,20.39687269668904,2.5680675866305527,81.16904381839518
asinh_rate_const_scaled,rate_const_177,177,O2-VIB 3,-2.1247697209076857,4.640816714278889,4.727836407841918,83.9359233206282
asinh_rate_const_scaled,rate_const_178,178,O2-VIB 4,-1.8053583924773628,2.453609313372823,5.851383072668946,82.68290658119886
asinh_rate_const_scaled,rate_const_179,179,O2-SINGLET DELTA,-4.520953796422193,20.031724823629585,16.199590512158316,82.15214771977952
asinh_rate_const_scaled,rate_const_180,180,O2-B-SINGLET SIGMA,-4.339562574214463,18.618493171961333,16.14928908279676,80.4917276990021
asinh_rate_const_scaled,rate_const_181,181,O2-VIB 1(res),-1.721172224027164,0.9917143528284598,32.94328023126596,72.0018394406348
asinh_rate_const_scaled,rate_const_182,182,O2-VIB 2(res),-1.7219859904655428,0.9934271157398507,32.645431081706285,71.35913627449229
asinh_rate_const_scaled,rate_const_183,183,O2-ELECTRONIC 4.5EV,-1.7139900509122237,0.9758887757532548,32.57488721456261,71.12128342826179
asinh_rate_const_scaled,rate_const_184,184,O2-ELECTRONIC 6EV,-1.4476658849476467,0.10074880810945253,35.388984172979306,69.2583413831068
asinh_rate_const_scaled,rate_const_185,185,O2-ELECTRONIC 8.4EV,-1.4393895665552208,0.08858668245707513,35.85814941383186,70.09249929707912
asinh_rate_const_scaled,rate_const_186,186,O2-ELECTRONIC 10EV,-1.4248808798893782,0.06789552697978518,33.46181120658125,65.27173890495575
asinh_rate_const_scaled,rate_const_187,187,O2-IONIZATION,-1.4087991581871349,0.04591534136174502,34.42123817829571,66.98933759619315
asinh_rate_const_scaled,rate_const_188,188,02-130NM LINE EXCITE,-1.3592936694858324,-0.03037185990571123,32.43676475862233,62.63256481623304
asinh_rate_const_scaled,rate_const_189,189,O + O^ + E + E,-1.1110393909009773,-0.6318497049539449,34.20860365966424,59.715359209471394
asinh_rate_const_scaled,rate_const_190,190,O2+ -ELASTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_191,191,O2+ -RECOMBINATION,1.4086287248501068,0.2772811709131684,0.866962448579201,89.4925356298267
asinh_rate_const_scaled,rate_const_192,192,O2- -MOMENTUM TRANSFER,1.3664825694017857,0.14682756646959616,2.1385151711120627,98.00005337726697
asinh_rate_const_scaled,rate_const_193,193,E + O2- > O2 + E + E,-1.7210029638644837,0.9917619226405376,34.22458545772321,74.80172222173995
asinh_rate_const_scaled,rate_const_194,194,O-MOMENTUM,-1.4684759978165296,0.37883915110458277,1.0566451817644746,91.30198582431468
asinh_rate_const_scaled,rate_const_195,195,O-1D,-4.197826291783812,17.518024211773625,16.854411285570702,82.77166726469785
asinh_rate_const_scaled,rate_const_196,196,O-1S,-1.7211822327341366,0.9917080425360414,32.35436283507012,70.71469755365038
asinh_rate_const_scaled,rate_const_197,197,O-3s 5S0,-1.4323698978400994,0.07801678539813128,34.07119981478116,66.53065512700633
asinh_rate_const_scaled,rate_const_198,198,O-3s 3S0,-1.4332936780645273,0.07937367520797656,34.67993957988377,67.7284675054782
asinh_rate_const_scaled,rate_const_199,199,O-3p 5P,-1.4284883094142111,0.07253286068162224,33.84016853228103,66.04271784360367
asinh_rate_const_scaled,rate_const_200,200,O-3p 3P,-1.4265904413355686,0.0700394298953837,34.18887164052413,66.70562323859691
asinh_rate_const_scaled,rate_const_201,201,O-ION,-1.39131460495038,0.019301557212186182,34.16204889532898,66.3067795618301
asinh_rate_const_scaled,rate_const_202,202,O+ -ELASTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_203,203,O- ELASTIC,1.3663171803623706,0.14665792979238068,2.1386274646199053,97.9999217269968
asinh_rate_const_scaled,rate_const_204,204,O- Detachment,-1.720132032043405,0.9904566957643155,34.10071697086795,74.52339174680613
